json,filename,region_id,area
lpl/train/lpl_train.json,Pintura_0.18.jpg,17,6744.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,18,2813.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,19,2013.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,20,11080.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,21,1393.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,22,32042.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,23,6928.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,24,20573.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,25,6418.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,26,4489.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,27,3958.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,28,6077.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,29,3863.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,30,43564.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,31,73764.0
lpl/train/lpl_train.json,Pintura_0.18.jpg,32,3174.5
lpl/train/lpl_train.json,Pintura_0.18.jpg,33,13006.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,0,9194.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,1,6879.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,2,1642.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,3,4402.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,4,6035.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,5,1132.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,6,5641.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,7,3109.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,8,3097.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,9,332.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,10,8740.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,11,5767.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,12,3282.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,13,3688.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,14,2966.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,15,2903.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,16,998.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,17,705.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,18,830.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,19,751.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,20,13302.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,21,5536.5
lpl/train/lpl_train.json,Pintura_0.19.jpg,22,4065.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,24,262.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,25,336.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,26,3868.0
lpl/train/lpl_train.json,Pintura_0.19.jpg,27,1367.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,0,3025.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,1,6340.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,2,901.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,3,1927.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,4,369.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,5,3835.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,6,1073.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,7,564.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,8,1491.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,9,60061.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,10,1028.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,11,731.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,12,5611.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,13,891.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,14,877.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,15,1515.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,16,1361.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,17,29318.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,18,505.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,19,1686.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,20,505.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,21,487.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,22,417.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,23,557.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,24,601.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,25,645.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,26,472.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,27,412.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,28,931.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,29,583.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,30,199.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,31,2090.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,32,525.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,33,728.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,34,863.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,35,233.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,36,424.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,37,1304.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,38,1427.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,39,267.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,40,1177.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,41,1917.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,42,940.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,43,450.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,44,535.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,45,16246.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,46,6154.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,49,2205.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,50,1968.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,51,1635.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,52,4764.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,53,5198.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,54,3217.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,55,1941.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,56,1362.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,57,306.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,58,34961.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,59,1605.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,60,14448.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,61,1222.5
stucco/test/stucco_test.json,Pintura_0.1.jpg,62,190.0
stucco/test/stucco_test.json,Pintura_0.1.jpg,63,422.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,0,3261.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,1,143738.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,2,14039.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,3,9262.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,4,4720.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,5,2576.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,6,2024.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,7,1978.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,8,2831.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,9,1605.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,10,1407.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,11,5586.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,12,3422.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,13,759.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,14,8115.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,15,6542.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,16,1823.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,17,7340.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,18,7552.5
stucco/test/stucco_test.json,Pintura_0.8.jpg,19,8632.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,20,4433.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,21,1521.0
stucco/test/stucco_test.json,Pintura_0.8.jpg,22,1470.0
